 2.157733e-002  9.195452e+001  4.869824e-001
 2.173921e-002  9.250461e+001  4.884616e-001
 2.190231e-002  9.384449e+001  4.667141e-001
 2.206663e-002  9.403424e+001  4.925665e-001
 2.223218e-002  9.474027e+001  8.562853e-001
 2.239897e-002  9.707179e+001  5.004823e-001
 2.256702e-002  9.882077e+001  4.789660e-001
 2.273632e-002  9.912747e+001  4.796561e-001
 2.290690e-002  1.005458e+002  4.830784e-001
 2.307875e-002  1.007360e+002  5.779267e-001
 2.325190e-002  1.020368e+002  4.442720e-001
 2.342634e-002  1.030665e+002  4.663758e-001
 2.360209e-002  1.038839e+002  5.869344e-001
 2.377917e-002  1.051502e+002  6.377800e-001
 2.395757e-002  1.049356e+002  4.029792e-001
 2.413730e-002  1.062213e+002  5.934625e-001
 2.431839e-002  1.062289e+002  4.196812e-001
 2.450084e-002  1.086512e+002  6.483210e-001
 2.468465e-002  1.081325e+002  4.090407e-001
 2.486984e-002  1.098048e+002  4.266447e-001
 2.505643e-002  1.094648e+002  6.024648e-001
 2.524441e-002  1.104237e+002  5.660103e-001
 2.543380e-002  1.104432e+002  4.133924e-001
 2.562461e-002  1.118045e+002  5.695587e-001
 2.581686e-002  1.112874e+002  4.639567e-001
 2.601055e-002  1.116008e+002  4.301222e-001
 2.620569e-002  1.118857e+002  4.651738e-001
 2.640229e-002  1.122782e+002  3.915241e-001
 2.660037e-002  1.118975e+002  6.579244e-001
 2.679993e-002  1.130435e+002  4.675911e-001
 2.700100e-002  1.122365e+002  4.313572e-001
 2.720357e-002  1.125151e+002  5.110312e-001
 2.740766e-002  1.132191e+002  3.820834e-001
 2.761328e-002  1.130123e+002  4.181450e-001
 2.782045e-002  1.127349e+002  4.669431e-001
 2.802916e-002  1.129772e+002  4.181019e-001
 2.823945e-002  1.119358e+002  4.307691e-001
 2.845131e-002  1.125072e+002  4.318747e-001
 2.866476e-002  1.117637e+002  4.855963e-001
 2.887982e-002  1.120553e+002  3.699667e-001
 2.909648e-002  1.114039e+002  4.848155e-001
 2.931478e-002  1.117272e+002  4.025617e-001
 2.953471e-002  1.101604e+002  3.768692e-001
 2.975628e-002  1.099119e+002  3.873592e-001
 2.997953e-002  1.092622e+002  4.416641e-001
 3.020444e-002  1.095869e+002  4.117700e-001
 3.043105e-002  1.096224e+002  3.659224e-001
 3.065935e-002  1.086170e+002  4.403443e-001
 3.088937e-002  1.080683e+002  3.455830e-001
 3.112111e-002  1.068092e+002  3.435710e-001
 3.135460e-002  1.064918e+002  4.201930e-001
 3.158983e-002  1.062665e+002  4.197108e-001
 3.182683e-002  1.057935e+002  3.503874e-001
 3.206560e-002  1.049605e+002  3.489950e-001
 3.230617e-002  1.030909e+002  3.867028e-001
 3.254854e-002  1.041639e+002  3.566974e-001
 3.279273e-002  1.030633e+002  3.458310e-001
 3.303876e-002  1.022263e+002  3.283968e-001
 3.328662e-002  1.017947e+002  3.436865e-001
 3.353635e-002  1.012390e+002  3.957777e-001
 3.378795e-002  1.002722e+002  3.410951e-001
 3.404144e-002  9.986324e+001  3.044775e-001
 3.429683e-002  9.883773e+001  3.474675e-001
 3.455414e-002  9.864266e+001  3.225885e-001
 3.481338e-002  9.830655e+001  3.377628e-001
 3.507456e-002  9.703090e+001  3.063125e-001
 3.533770e-002  9.644843e+001  3.119649e-001
 3.560282e-002  9.616262e+001  3.259864e-001
 3.586992e-002  9.551260e+001  2.919934e-001
 3.613903e-002  9.478111e+001  3.402567e-001
 3.641016e-002  9.447004e+001  2.904021e-001
 3.668332e-002  9.334151e+001  3.068958e-001
 3.695853e-002  9.347253e+001  3.006445e-001
 3.723581e-002  9.208160e+001  2.669030e-001
 3.751517e-002  9.252684e+001  2.930893e-001
 3.779662e-002  9.180496e+001  3.263844e-001
 3.808018e-002  9.090331e+001  2.697206e-001
 3.836587e-002  9.098466e+001  2.698416e-001
 3.865371e-002  9.023620e+001  2.687381e-001
 3.894370e-002  8.935746e+001  2.771524e-001
 3.923587e-002  8.943040e+001  3.143820e-001
 3.953023e-002  8.903798e+001  2.541335e-001
 3.982680e-002  8.844306e+001  2.660604e-001
 4.012560e-002  8.782457e+001  2.651274e-001
 4.042663e-002  8.755986e+001  2.560389e-001
 4.072993e-002  8.676606e+001  2.681780e-001
 4.103550e-002  8.664324e+001  2.506893e-001
 4.134336e-002  8.651346e+001  2.727008e-001
 4.165353e-002  8.637724e+001  2.296941e-001
 4.196603e-002  8.600436e+001  2.670036e-001
 4.228088e-002  8.599675e+001  2.537450e-001
 4.259808e-002  8.542812e+001  2.489251e-001
 4.291767e-002  8.508559e+001  2.446308e-001
 4.323965e-002  8.432494e+001  2.240178e-001
 4.356405e-002  8.450861e+001  2.437993e-001
 4.389088e-002  8.409840e+001  2.266433e-001
 4.422017e-002  8.371693e+001  2.390571e-001
 4.455192e-002  8.352459e+001  2.500757e-001
 4.488617e-002  8.310492e+001  2.253018e-001
 4.522292e-002  8.306147e+001  2.117456e-001
 4.556220e-002  8.343817e+001  2.352266e-001
 4.590402e-002  8.270856e+001  2.247625e-001
 4.624841e-002  8.257781e+001  2.307406e-001
 4.659538e-002  8.248431e+001  2.187739e-001
 4.694496e-002  8.218593e+001  2.270602e-001
 4.729716e-002  8.185636e+001  2.054824e-001
 4.765200e-002  8.174233e+001  2.205657e-001
 4.800950e-002  8.171362e+001  2.177449e-001
 4.836968e-002  8.122479e+001  1.981827e-001
 4.873257e-002  8.069972e+001  2.191564e-001
 4.909818e-002  8.105779e+001  2.067844e-001
 4.946653e-002  8.089283e+001  2.065760e-001
 4.983765e-002  8.050125e+001  1.895645e-001
 5.021155e-002  8.009584e+001  2.079305e-001
 5.058825e-002  8.009855e+001  1.988890e-001
 5.096778e-002  7.966197e+001  2.073712e-001
 5.135016e-002  7.962403e+001  1.962313e-001
 5.173541e-002  7.951421e+001  1.902321e-001
 5.212354e-002  7.919020e+001  1.898494e-001
 5.251459e-002  7.894544e+001  2.017979e-001
 5.290858e-002  7.865446e+001  1.838702e-001
 5.330551e-002  7.845146e+001  1.836413e-001
 5.370543e-002  7.763064e+001  1.810100e-001
 5.410835e-002  7.743514e+001  1.896030e-001
 5.451429e-002  7.700211e+001  1.819403e-001
 5.492327e-002  7.670744e+001  1.767413e-001
 5.533533e-002  7.701462e+001  1.854192e-001
 5.575047e-002  7.622737e+001  1.777542e-001
 5.616873e-002  7.584136e+001  1.658540e-001
 5.659013e-002  7.602440e+001  1.759570e-001
 5.701469e-002  7.526667e+001  1.735631e-001
 5.744243e-002  7.520284e+001  1.651562e-001
 5.787339e-002  7.500801e+001  1.717864e-001
 5.830757e-002  7.392944e+001  1.612562e-001
 5.874502e-002  7.373952e+001  1.717947e-001
 5.918574e-002  7.358615e+001  1.573436e-001
 5.962978e-002  7.314555e+001  1.568723e-001
 6.007714e-002  7.255651e+001  1.689636e-001
 6.052786e-002  7.188164e+001  1.555124e-001
 6.098196e-002  7.186095e+001  1.532875e-001
 6.143947e-002  7.126309e+001  1.583233e-001
 6.190041e-002  7.127026e+001  1.505498e-001
 6.236481e-002  7.033269e+001  1.516444e-001
 6.283269e-002  7.010979e+001  1.524901e-001
 6.330409e-002  6.971372e+001  1.509822e-001
 6.377902e-002  6.916901e+001  1.390955e-001
 6.425751e-002  6.860520e+001  1.487331e-001
 6.473959e-002  6.810857e+001  1.405936e-001
 6.522529e-002  6.775129e+001  1.402230e-001
 6.571463e-002  6.731005e+001  1.443496e-001
 6.620765e-002  6.653955e+001  1.364303e-001
 6.670436e-002  6.596912e+001  1.383648e-001
 6.720480e-002  6.582342e+001  1.356954e-001
 6.770900e-002  6.509031e+001  1.333378e-001
 6.821697e-002  6.445109e+001  1.311529e-001
 6.872876e-002  6.397899e+001  1.270692e-001
 6.924439e-002  6.362128e+001  1.350446e-001
 6.976388e-002  6.314662e+001  1.248938e-001
 7.028728e-002  6.273353e+001  1.258290e-001
 7.081460e-002  6.217097e+001  1.245869e-001
 7.134587e-002  6.154164e+001  1.274287e-001
 7.188114e-002  6.088625e+001  1.160362e-001
 7.242041e-002  6.060934e+001  1.250506e-001
 7.296374e-002  5.987974e+001  1.161851e-001
 7.351114e-002  5.983528e+001  1.228900e-001
 7.406264e-002  5.890884e+001  1.130682e-001
 7.461829e-002  5.867591e+001  1.123198e-001
 7.517810e-002  5.801952e+001  1.132770e-001
 7.574211e-002  5.761191e+001  1.192985e-001
 7.631036e-002  5.678157e+001  1.084997e-001
 7.688286e-002  5.644151e+001  1.091582e-001
 7.745967e-002  5.605871e+001  1.073330e-001
 7.804080e-002  5.542633e+001  1.044423e-001
 7.862629e-002  5.460949e+001  1.064101e-001
 7.921617e-002  5.421612e+001  1.133486e-001
 7.981048e-002  5.374183e+001  1.028459e-001
 8.040924e-002  5.337057e+001  1.051984e-001
 8.101250e-002  5.262982e+001  1.068802e-001
 8.162029e-002  5.214694e+001  1.008825e-001
 8.223263e-002  5.150243e+001  1.038085e-001
 8.284957e-002  5.094330e+001  9.929707e-002
 8.347114e-002  5.050632e+001  1.028000e-001
 8.409737e-002  5.004245e+001  1.005344e-001
 8.472829e-002  4.946094e+001  1.008265e-001
 8.536396e-002  4.872604e+001  9.920230e-002
 8.600439e-002  4.813468e+001  9.534041e-002
 8.664962e-002  4.775365e+001  9.695238e-002
 8.729970e-002  4.697478e+001  9.457097e-002
 8.795465e-002  4.653737e+001  9.612197e-002
 8.861452e-002  4.570933e+001  9.253624e-002
 8.927934e-002  4.530085e+001  9.031914e-002
 8.994914e-002  4.496885e+001  9.105305e-002
 9.062397e-002  4.415472e+001  8.951826e-002
 9.130386e-002  4.358056e+001  9.035807e-002
 9.198886e-002  4.320462e+001  8.889847e-002
 9.267899e-002  4.246891e+001  8.548798e-002
 9.337430e-002  4.190673e+001  8.721254e-002
 9.407483e-002  4.134119e+001  8.253494e-002
 9.478061e-002  4.075149e+001  8.567260e-002
 9.549169e-002  4.024295e+001  8.201662e-002
 9.620810e-002  3.940040e+001  8.057632e-002
 9.692989e-002  3.892271e+001  8.124925e-002
 9.765709e-002  3.838696e+001  7.953542e-002
 9.838975e-002  3.791901e+001  7.822351e-002
 9.912790e-002  3.716974e+001  7.854652e-002
 9.987160e-002  3.694228e+001  7.802574e-002
 1.006209e-001  3.611810e+001  7.358605e-002
 1.013758e-001  3.534795e+001  7.632712e-002
 1.021363e-001  3.504573e+001  7.225634e-002
 1.029026e-001  3.426327e+001  7.335017e-002
 1.036746e-001  3.373933e+001  6.935840e-002
 1.044524e-001  3.313741e+001  7.262965e-002
 1.052360e-001  3.269088e+001  6.848381e-002
 1.060256e-001  3.205825e+001  6.803085e-002
 1.068210e-001  3.134619e+001  6.685598e-002
 1.076224e-001  3.077152e+001  6.665335e-002
 1.084298e-001  3.020968e+001  6.484599e-002
 1.092433e-001  2.972418e+001  6.451678e-002
 1.100629e-001  2.919619e+001  6.245566e-002
 1.108886e-001  2.852166e+001  6.263917e-002
 1.117205e-001  2.772752e+001  6.086698e-002
 1.125587e-001  2.725359e+001  5.868415e-002
 1.134032e-001  2.691686e+001  5.739222e-002
 1.142540e-001  2.619387e+001  5.477291e-002
 1.151111e-001  2.575355e+001  5.444750e-002
 1.159747e-001  2.503942e+001  5.329180e-002
 1.168448e-001  2.464968e+001  5.212104e-002
 1.177214e-001  2.402848e+001  5.134086e-002
 1.186046e-001  2.350334e+001  4.917874e-002
 1.194944e-001  2.300625e+001  4.855040e-002
 1.203909e-001  2.244117e+001  4.805727e-002
 1.212941e-001  2.183036e+001  4.619159e-002
 1.222041e-001  2.136083e+001  4.540742e-002
 1.231209e-001  2.079623e+001  4.480306e-002
 1.240446e-001  2.021052e+001  4.328267e-002
 1.249753e-001  1.970771e+001  4.207421e-002
 1.259129e-001  1.913126e+001  4.271117e-002
 1.268575e-001  1.874390e+001  3.997089e-002
 1.278093e-001  1.829760e+001  4.008376e-002
 1.287681e-001  1.776773e+001  3.987863e-002
 1.297342e-001  1.718313e+001  3.707019e-002
 1.307075e-001  1.686968e+001  3.778517e-002
 1.316881e-001  1.626224e+001  3.619064e-002
 1.326761e-001  1.582479e+001  3.563947e-002
 1.336715e-001  1.534552e+001  3.534188e-002
 1.346743e-001  1.490194e+001  3.339969e-002
 1.356847e-001  1.446946e+001  3.317983e-002
 1.367026e-001  1.397733e+001  3.240347e-002
 1.377282e-001  1.348197e+001  3.117954e-002
 1.387615e-001  1.306494e+001  3.074188e-002
 1.398026e-001  1.265315e+001  3.025382e-002
 1.408514e-001  1.217565e+001  2.875774e-002
 1.419081e-001  1.181618e+001  2.875004e-002
 1.429728e-001  1.141208e+001  2.784161e-002
 1.440454e-001  1.098715e+001  2.670470e-002
 1.451261e-001  1.061891e+001  2.640071e-002
 1.462149e-001  1.019305e+001  2.576300e-002
 1.473118e-001  9.855746e+000  2.485131e-002
 1.484170e-001  9.478543e+000  2.408480e-002
 1.495305e-001  9.091348e+000  2.393657e-002
 1.506523e-001  8.742534e+000  2.263311e-002
 1.517826e-001  8.392860e+000  2.260659e-002
 1.529213e-001  8.041199e+000  2.160250e-002
 1.540686e-001  7.731847e+000  2.097890e-002
 1.552244e-001  7.412793e+000  2.077041e-002
 1.563890e-001  7.094720e+000  1.955786e-002
 1.575623e-001  6.752266e+000  1.928544e-002
 1.587444e-001  6.473445e+000  1.872868e-002
 1.599353e-001  6.158611e+000  1.810357e-002
 1.611352e-001  5.876068e+000  1.729603e-002
 1.623441e-001  5.579983e+000  1.704377e-002
 1.635621e-001  5.317297e+000  1.633558e-002
 1.647892e-001  5.036737e+000  1.579741e-002
 1.660255e-001  4.763457e+000  1.527129e-002
 1.672711e-001  4.522157e+000  1.480348e-002
 1.685260e-001  4.273873e+000  1.426305e-002
 1.697903e-001  4.080930e+000  1.375714e-002
 1.710642e-001  3.853470e+000  1.330572e-002
 1.723475e-001  3.600056e+000  1.270598e-002
 1.736405e-001  3.403392e+000  1.227525e-002
 1.749433e-001  3.213294e+000  1.197265e-002
 1.762557e-001  3.027284e+000  1.140389e-002
 1.775781e-001  2.813014e+000  1.101339e-002
 1.789103e-001  2.646705e+000  1.052516e-002
 1.802526e-001  2.466168e+000  1.005038e-002
 1.816049e-001  2.309818e+000  9.696489e-003
 1.829674e-001  2.149648e+000  9.269893e-003
 1.843401e-001  2.010097e+000  8.900098e-003
 1.857230e-001  1.866388e+000  8.484884e-003
 1.871164e-001  1.725399e+000  8.181631e-003
 1.885202e-001  1.595950e+000  7.791033e-003
 1.899346e-001  1.493827e+000  7.463075e-003
 1.913595e-001  1.355329e+000  7.039372e-003
 1.927952e-001  1.265589e+000  6.795540e-003
 1.942416e-001  1.161197e+000  6.428633e-003
 1.956988e-001  1.065640e+000  6.078193e-003
 1.971670e-001  9.737386e-001  5.836849e-003
 1.986463e-001  8.949360e-001  5.569674e-003
 2.001366e-001  8.181972e-001  5.231961e-003
 2.016381e-001  7.422403e-001  4.985277e-003
 2.031508e-001  6.826245e-001  4.769471e-003
 2.046749e-001  6.270219e-001  4.517666e-003
 2.062105e-001  5.723355e-001  4.315795e-003
 2.077576e-001  5.277518e-001  4.105657e-003
 2.093162e-001  4.864212e-001  3.924866e-003
 2.108866e-001  4.423173e-001  3.702258e-003
 2.124687e-001  4.108166e-001  3.563676e-003
 2.140627e-001  3.816675e-001  3.440283e-003
 2.156687e-001  3.669245e-001  3.303272e-003
 2.172867e-001  3.319535e-001  3.167218e-003
 2.189169e-001  3.210909e-001  3.088681e-003
 2.205593e-001  2.986595e-001  2.965874e-003
 2.222140e-001  2.976574e-001  2.973859e-003
 2.238811e-001  2.898611e-001  2.953351e-003
 2.255608e-001  2.854709e-001  2.911112e-003
 2.272530e-001  2.839779e-001  2.920840e-003
 2.289579e-001  2.864630e-001  2.923558e-003
 2.306757e-001  2.852259e-001  2.897961e-003
 2.324063e-001  2.935314e-001  2.936291e-003
 2.341499e-001  3.035853e-001  2.969921e-003
 2.359066e-001  3.086245e-001  2.973069e-003
 2.376764e-001  3.197084e-001  3.003265e-003
 2.394595e-001  3.402370e-001  3.104325e-003
 2.412560e-001  3.475277e-001  3.117496e-003
 2.430660e-001  3.539802e-001  3.073558e-003
 2.448896e-001  3.787687e-001  3.201956e-003
 2.467269e-001  3.933748e-001  3.271695e-003
 2.485779e-001  4.074693e-001  3.244505e-003
 2.504428e-001  4.221307e-001  3.331714e-003
 2.523217e-001  4.430104e-001  3.370990e-003
 2.542147e-001  4.531426e-001  3.391031e-003
 2.561219e-001  4.614242e-001  3.293158e-003
 2.580435e-001  4.813220e-001  3.352832e-003
 2.599794e-001  4.946041e-001  3.344854e-003
 2.619298e-001  5.066946e-001  3.335033e-003
 2.638949e-001  5.186601e-001  3.332867e-003
 2.658748e-001  5.246201e-001  3.326694e-003
 2.678695e-001  5.398850e-001  3.351184e-003
 2.698791e-001  5.398744e-001  3.295665e-003
 2.719038e-001  5.483023e-001  3.283865e-003
 2.739438e-001  5.600455e-001  3.297520e-003
 2.759990e-001  5.657681e-001  3.294315e-003
 2.780696e-001  5.609061e-001  3.243136e-003
 2.801558e-001  5.616736e-001  3.215401e-003
 2.822576e-001  5.618658e-001  3.199511e-003
 2.843752e-001  5.568184e-001  3.126835e-003
 2.865087e-001  5.519034e-001  3.110889e-003
 2.886582e-001  5.484013e-001  3.070479e-003
 2.908238e-001  5.458929e-001  3.031006e-003
 2.930057e-001  5.323402e-001  2.978029e-003
 2.952039e-001  5.244579e-001  2.925786e-003
 2.974186e-001  5.095203e-001  2.882119e-003
 2.996500e-001  5.019087e-001  2.818486e-003
 3.018980e-001  4.849154e-001  2.800414e-003
 3.041630e-001  4.760496e-001  2.774869e-003
 3.064449e-001  4.519946e-001  2.705513e-003
 3.087440e-001  4.363101e-001  2.684477e-003
 3.110603e-001  4.226657e-001  2.597121e-003
 3.133940e-001  4.020925e-001  2.555168e-003
 3.157452e-001  3.849363e-001  2.473589e-003
 3.181140e-001  3.595008e-001  2.384168e-003
 3.205006e-001  3.440578e-001  2.323903e-003
 3.229051e-001  3.264716e-001  2.254808e-003
 3.253277e-001  3.082872e-001  2.188607e-003
 3.277684e-001  2.868754e-001  2.097048e-003
 3.302274e-001  2.706628e-001  2.058411e-003
 3.327049e-001  2.533815e-001  1.962639e-003
 3.352010e-001  2.366943e-001  1.911582e-003
 3.377158e-001  2.192075e-001  1.823990e-003
 3.402494e-001  2.009084e-001  1.761830e-003
 3.428021e-001  1.862255e-001  1.691185e-003
 3.453739e-001  1.713762e-001  1.614552e-003
 3.479651e-001  1.571841e-001  1.550602e-003
 3.505756e-001  1.472441e-001  1.508610e-003
 3.532058e-001  1.342468e-001  1.435126e-003
 3.558556e-001  1.206803e-001  1.365103e-003
 3.585254e-001  1.116607e-001  1.322490e-003
 3.612152e-001  1.048178e-001  1.289361e-003
 3.639251e-001  9.705774e-002  1.232369e-003
 3.666554e-001  9.125248e-002  1.205502e-003
 3.694062e-001  8.304546e-002  1.156217e-003
 3.721776e-001  7.928869e-002  1.126878e-003
 3.749698e-001  7.659402e-002  1.101075e-003
 3.777830e-001  7.377300e-002  1.079474e-003
 3.806172e-001  7.307552e-002  1.067384e-003
 3.834728e-001  7.149615e-002  1.055381e-003
 3.863497e-001  7.089686e-002  1.045334e-003
 3.892483e-001  6.986116e-002  1.033130e-003
 3.921685e-001  7.164386e-002  1.031934e-003
 3.951107e-001  7.235683e-002  1.026286e-003
 3.980750e-001  7.240942e-002  1.022103e-003
 4.010615e-001  7.596264e-002  1.035684e-003
 4.040704e-001  7.887268e-002  1.039342e-003
 4.071019e-001  7.969485e-002  1.040118e-003
 4.101561e-001  7.978108e-002  1.038260e-003
 4.132332e-001  8.228897e-002  1.059366e-003
 4.163334e-001  8.310544e-002  1.078943e-003
 4.194569e-001  8.446437e-002  1.087355e-003
 4.226038e-001  8.701572e-002  1.103598e-003
 4.257744e-001  8.679862e-002  1.100548e-003
 4.289687e-001  8.646981e-002  1.102059e-003
 4.321869e-001  8.438318e-002  1.092238e-003
 4.354294e-001  8.627179e-002  1.100572e-003
 4.386961e-001  8.594289e-002  1.099670e-003
 4.419874e-001  8.403779e-002  1.096064e-003
 4.453033e-001  8.407848e-002  1.086143e-003
 4.486441e-001  7.897543e-002  1.062760e-003
 4.520100e-001  8.001158e-002  1.066027e-003
 4.554012e-001  7.496985e-002  1.042176e-003
 4.588177e-001  7.313482e-002  1.043738e-003
 4.622600e-001  7.150079e-002  1.057754e-003
 4.657280e-001  6.542638e-002  1.040540e-003
 4.692220e-001  6.420098e-002  1.044846e-003
 4.727423e-001  6.002254e-002  1.027540e-003
 4.762890e-001  5.688942e-002  1.013223e-003
 4.798623e-001  5.325156e-002  9.990668e-004
 4.834624e-001  5.060351e-002  9.996316e-004
 4.870895e-001  4.654929e-002  9.725043e-004
 4.907438e-001  4.499079e-002  9.732938e-004
 4.944255e-001  4.248173e-002  9.710853e-004
 4.981349e-001  3.630760e-002  9.246081e-004
 5.018721e-001  3.512521e-002  9.307567e-004
